Entry ID,BCCODE,BCODE,Basin Name,CCODE,Country_Name,2016Update ID,2010_TREATY_DocID,TFDDID,Unified Primary 2016 Treaty ID,Primary2010_Treaty_DocID,PrimaryTFDDID, TFDDID Linkage,DocID Linkage,DocumentName,DateSigned,Signatories,DocType,Format,Source,Notes,LocationSigned,Region_Continent,PRIMARY_COUNTRY_SUBREGION,Treaty Basin(s),TFDD Basin(s),NumberParties,AdditionalComments,MinorAgreement,Reference to Precedence,Agreement Purpose,GeoScope,Issue Area,RBO,Infrastructure,Allocation,Alloc_Article,Alloc_Text,Hydropower,Hydro_Article,Hydropower_Text,Irrigation,Irrigation_Article,Groundwater,Groundwater_Article,Environment,Enviro_Article,Equity_Sustainability,Equity_Article,Equity_Sustainability_Text,LocalNeeds,LocalNeeds_Article,Construct_Right,Construct_Article,Construct_Ban,ConstructBan_Article,PriorNotification,PriorNotif_Article,Navigation,Nav_Article,Fishing,Fish_Article,BorderIssues,Border_Article,TerritorialIssues,Territorial_Article,NonWater Linkage,NonWater_Article,NonWaterLink_Comments,NonWater_Embed,Uncertainty Explicit,UncertExplicit_Article,VarMgmt,VarMgmt_Article,NeedsVariability,NeedsVar_Article,AltScenarios,AltScen_Article,PredictionModel,PredictionModel_Article,JointMgmt,JointMgmt_Article,CommName,TechCoop,TechCoop_Article,InfoExchange,InfoExchange_Article,Monitoring,Monitoring_Article,Conflict Resolution Mechanism,ConflictRes_Article,AgreeFinance,AgreeFinance_Article,StakeholderParticip,Stakeholder_Article,Consultations,Consulations_Article,Compensation,Compensation_Article,National_Prog_Law,NationalLaws_Article,NonSig_Riparians,NonSigInterests_Article,People_Interests,PeoplesInterests_Article,AmendMech,AmendMech_Article,Precedent_NotEst,PrecedentNotEst_Article,Precedent_Est,PrecedentEst_Article,Enforcement,EnforceMech,WaterDiv_Method,Basin_Name
2333,DANU_BIH,DANU,Danube,BIH,Bosnia and Herzegovina,137,140,63,137,140,63,137,137,Convention regarding the regime of navigation on the Danube,8/18/1948,"Bulgaria, Czechoslovakia, Hungary, Romania, Ukraine, Soviet Socialist Republic of, Soviet Union, Yugoslavia, People's Republic of",3,Electronic,UNLS 420,Navigation,Belgrade,Europe,Eastern Europe,Danube,Danube,2,A treaty for navigation among the Soviet Bloc countries. Set up a Danube Commission to oversee all hydropower/navigation works on the Danube starting at the Ulm and extending to the Black Sea.,N.A.,0,0,4,Navigation,N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,Y,,1,45,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Danube
2332,DANU_HRV,DANU,Danube,HRV,Croatia,137,140,63,137,140,63,137,137,Convention regarding the regime of navigation on the Danube,8/18/1948,"Bulgaria, Czechoslovakia, Hungary, Romania, Ukraine, Soviet Socialist Republic of, Soviet Union, Yugoslavia, People's Republic of",3,Electronic,UNLS 420,Navigation,Belgrade,Europe,Eastern Europe,Danube,Danube,2,A treaty for navigation among the Soviet Bloc countries. Set up a Danube Commission to oversee all hydropower/navigation works on the Danube starting at the Ulm and extending to the Black Sea.,N.A.,0,0,4,Navigation,N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,Y,,1,45,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Danube
2331,DANU_MFD,DANU,Danube,MFD,Macedonia,137,140,63,137,140,63,137,137,Convention regarding the regime of navigation on the Danube,8/18/1948,"Bulgaria, Czechoslovakia, Hungary, Romania, Ukraine, Soviet Socialist Republic of, Soviet Union, Yugoslavia, People's Republic of",3,Electronic,UNLS 420,Navigation,Belgrade,Europe,Eastern Europe,Danube,Danube,2,A treaty for navigation among the Soviet Bloc countries. Set up a Danube Commission to oversee all hydropower/navigation works on the Danube starting at the Ulm and extending to the Black Sea.,N.A.,0,0,4,Navigation,N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,Y,,1,45,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Danube
2321,DANU_MDA,DANU,Danube,MDA,Moldova,137,140,63,137,140,63,137,137,Convention regarding the regime of navigation on the Danube,8/18/1948,"Bulgaria, Czechoslovakia, Hungary, Romania, Ukraine, Soviet Socialist Republic of, Soviet Union, Yugoslavia, People's Republic of",3,Electronic,UNLS 420,Navigation,Belgrade,Europe,Former Soviet Union,Danube,Danube,2,A treaty for navigation among the Soviet Bloc countries. Set up a Danube Commission to oversee all hydropower/navigation works on the Danube starting at the Ulm and extending to the Black Sea.,N.A.,0,0,4,Navigation,N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,Y,,1,45,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Danube
306,DANU_UKR,DANU,Danube,UKR,Ukraine,137,140,63,137,140,63,137,137,Convention regarding the regime of navigation on the Danube,8/18/1948,"Bulgaria, Czechoslovakia, Hungary, Romania, Ukraine, Soviet Socialist Republic of, Soviet Union, Yugoslavia, People's Republic of",3,Electronic,UNLS 420,Navigation,Belgrade,Europe,Former Soviet Union,Danube,Danube,2,A treaty for navigation among the Soviet Bloc countries. Set up a Danube Commission to oversee all hydropower/navigation works on the Danube starting at the Ulm and extending to the Black Sea.,N.A.,0,0,4,Navigation,N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,Y,,1,45,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Danube
290,DANU_SVK,DANU,Danube,SVK,Slovakia,137,140,63,137,140,63,137,137,Convention regarding the regime of navigation on the Danube,8/18/1948,"Bulgaria, Czechoslovakia, Hungary, Romania, Ukraine, Soviet Socialist Republic of, Soviet Union, Yugoslavia, People's Republic of",3,Electronic,UNLS 420,Navigation,Belgrade,Europe,Eastern Europe,Danube,Danube,2,A treaty for navigation among the Soviet Bloc countries. Set up a Danube Commission to oversee all hydropower/navigation works on the Danube starting at the Ulm and extending to the Black Sea.,N.A.,0,0,4,Navigation,N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,Y,,1,45,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Danube
270,DANU_ROM,DANU,Danube,ROM,Romania,137,140,63,137,140,63,137,137,Convention regarding the regime of navigation on the Danube,8/18/1948,"Bulgaria, Czechoslovakia, Hungary, Romania, Ukraine, Soviet Socialist Republic of, Soviet Union, Yugoslavia, People's Republic of",3,Electronic,UNLS 420,Navigation,Belgrade,Europe,Eastern Europe,Danube,Danube,2,A treaty for navigation among the Soviet Bloc countries. Set up a Danube Commission to oversee all hydropower/navigation works on the Danube starting at the Ulm and extending to the Black Sea.,N.A.,0,0,4,Navigation,N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,Y,,1,45,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Danube
247,DANU_HUN,DANU,Danube,HUN,Hungary,137,140,63,137,140,63,137,137,Convention regarding the regime of navigation on the Danube,8/18/1948,"Bulgaria, Czechoslovakia, Hungary, Romania, Ukraine, Soviet Socialist Republic of, Soviet Union, Yugoslavia, People's Republic of",3,Electronic,UNLS 420,Navigation,Belgrade,Europe,Eastern Europe,Danube,Danube,2,A treaty for navigation among the Soviet Bloc countries. Set up a Danube Commission to oversee all hydropower/navigation works on the Danube starting at the Ulm and extending to the Black Sea.,N.A.,0,0,4,Navigation,N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,Y,,1,45,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Danube
221,DANU_CZE,DANU,Danube,CZE,Czech Republic,137,140,63,137,140,63,137,137,Convention regarding the regime of navigation on the Danube,8/18/1948,"Bulgaria, Czechoslovakia, Hungary, Romania, Ukraine, Soviet Socialist Republic of, Soviet Union, Yugoslavia, People's Republic of",3,Electronic,UNLS 420,Navigation,Belgrade,Europe,Eastern Europe,Danube,Danube,2,A treaty for navigation among the Soviet Bloc countries. Set up a Danube Commission to oversee all hydropower/navigation works on the Danube starting at the Ulm and extending to the Black Sea.,N.A.,0,0,4,Navigation,N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,Y,,1,45,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Danube
214,DANU_BGR,DANU,Danube,BGR,Bulgaria,137,140,63,137,140,63,137,137,Convention regarding the regime of navigation on the Danube,8/18/1948,"Bulgaria, Czechoslovakia, Hungary, Romania, Ukraine, Soviet Socialist Republic of, Soviet Union, Yugoslavia, People's Republic of",3,Electronic,UNLS 420,Navigation,Belgrade,Europe,Eastern Europe,Danube,Danube,2,A treaty for navigation among the Soviet Bloc countries. Set up a Danube Commission to oversee all hydropower/navigation works on the Danube starting at the Ulm and extending to the Black Sea.,N.A.,0,0,4,Navigation,N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,None,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,Y,,Y,,1,45,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N,None,None,Danube
2607,VSTL_BLR,VSTL,Vistula/Wista,BLR,Byelarus,136,139,62,136,139,62,136,136,Agreement between Poland and the USSR concerning the regime on the Soviet-Polish state frontier,7/8/1948,"Poland, Soviet Union",4,Fulltext,UNLS 887,,Moscow,Europe,Former Soviet Union,Frontier or shared waters,"Lava/Pregel, Neman, Vistula/Wista",1,,N,1,1,5,Navigation,N,N,0,,"No construction may occur except where both parties agree (and the natural flow of water may not be altered by construction, though no mention of supply is made). Both parties must agree on all questions relating to frontier waters. (art. 3)",N,,,N,,N,,1,17,N,,N,N,,N,,N,,4,18,N,,Y,25,N,,N,,None,,,Y,1,15,0,,N,,N,,N,,N,,,N,,Y,19,N,,0,,Y,14,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,Vistula/Wista
2606,VSTL_UKR,VSTL,Vistula/Wista,UKR,Ukraine,136,139,62,136,139,62,136,136,Agreement between Poland and the USSR concerning the regime on the Soviet-Polish state frontier,7/8/1948,"Poland, Soviet Union",4,Fulltext,UNLS 887,,Moscow,Europe,Former Soviet Union,Frontier or shared waters,"Lava/Pregel, Neman, Vistula/Wista",1,,N,1,1,5,Navigation,N,N,0,,"No construction may occur except where both parties agree (and the natural flow of water may not be altered by construction, though no mention of supply is made). Both parties must agree on all questions relating to frontier waters. (art. 3)",N,,,N,,N,,1,17,N,,N,N,,N,,N,,4,18,N,,Y,25,N,,N,,None,,,Y,1,15,0,,N,,N,,N,,N,,,N,,Y,19,N,,0,,Y,14,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,Vistula/Wista
2540,NMAN_RUS,NMAN,Neman,RUS,Russia,136,139,62,136,139,62,136,136,Agreement between Poland and the USSR concerning the regime on the Soviet-Polish state frontier,7/8/1948,"Poland, Soviet Union",4,Fulltext,UNLS 887,,Moscow,Europe,Former Soviet Union,Frontier or shared waters,"Lava/Pregel, Neman, Vistula/Wista",1,,N,1,1,5,Navigation,N,N,0,,"No construction may occur except where both parties agree (and the natural flow of water may not be altered by construction, though no mention of supply is made). Both parties must agree on all questions relating to frontier waters. (art. 3)",N,,,N,,N,,1,17,N,,N,N,,N,,N,,4,18,N,,Y,25,N,,N,,None,,,Y,1,15,0,,N,,N,,N,,N,,,N,,Y,19,N,,0,,Y,14,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,Neman
2491,LAVA_RUS,LAVA,Lava/Pregel,RUS,Russia,136,139,62,136,139,62,136,136,Agreement between Poland and the USSR concerning the regime on the Soviet-Polish state frontier,7/8/1948,"Poland, Soviet Union",4,Fulltext,UNLS 887,,Moscow,Europe,Former Soviet Union,Frontier or shared waters,"Lava/Pregel, Neman, Vistula/Wista",1,,N,1,1,5,Navigation,N,N,0,,"No construction may occur except where both parties agree (and the natural flow of water may not be altered by construction, though no mention of supply is made). Both parties must agree on all questions relating to frontier waters. (art. 3)",N,,,N,,N,,1,17,N,,N,N,,N,,N,,4,18,N,,Y,25,N,,N,,None,,,Y,1,15,0,,N,,N,,N,,N,,,N,,Y,19,N,,0,,Y,14,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,Lava/Pregel
2172,VSTL_POL,VSTL,Vistula/Wista,POL,Poland,136,139,62,136,139,62,136,136,Agreement between Poland and the USSR concerning the regime on the Soviet-Polish state frontier,7/8/1948,"Poland, Soviet Union",4,Fulltext,UNLS 887,,Moscow,Europe,Eastern Europe,Frontier or shared waters,"Lava/Pregel, Neman, Vistula/Wista",1,,N,1,1,5,Navigation,N,N,0,,"No construction may occur except where both parties agree (and the natural flow of water may not be altered by construction, though no mention of supply is made). Both parties must agree on all questions relating to frontier waters. (art. 3)",N,,,N,,N,,1,17,N,,N,N,,N,,N,,4,18,N,,Y,25,N,,N,,None,,,Y,1,15,0,,N,,N,,N,,N,,,N,,Y,19,N,,0,,Y,14,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,Vistula/Wista
1306,NMAN_POL,NMAN,Neman,POL,Poland,136,139,62,136,139,62,136,136,Agreement between Poland and the USSR concerning the regime on the Soviet-Polish state frontier,7/8/1948,"Poland, Soviet Union",4,Fulltext,UNLS 887,,Moscow,Europe,Eastern Europe,Frontier or shared waters,"Lava/Pregel, Neman, Vistula/Wista",1,,N,1,1,5,Navigation,N,N,0,,"No construction may occur except where both parties agree (and the natural flow of water may not be altered by construction, though no mention of supply is made). Both parties must agree on all questions relating to frontier waters. (art. 3)",N,,,N,,N,,1,17,N,,N,N,,N,,N,,4,18,N,,Y,25,N,,N,,None,,,Y,1,15,0,,N,,N,,N,,N,,,N,,Y,19,N,,0,,Y,14,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,Neman
916,LAVA_POL,LAVA,Lava/Pregel,POL,Poland,136,139,62,136,139,62,136,136,Agreement between Poland and the USSR concerning the regime on the Soviet-Polish state frontier,7/8/1948,"Poland, Soviet Union",4,Fulltext,UNLS 887,,Moscow,Europe,Eastern Europe,Frontier or shared waters,"Lava/Pregel, Neman, Vistula/Wista",1,,N,1,1,5,Navigation,N,N,0,,"No construction may occur except where both parties agree (and the natural flow of water may not be altered by construction, though no mention of supply is made). Both parties must agree on all questions relating to frontier waters. (art. 3)",N,,,N,,N,,1,17,N,,N,N,,N,,N,,4,18,N,,Y,25,N,,N,,None,,,Y,1,15,0,,N,,N,,N,,N,,,N,,Y,19,N,,0,,Y,14,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,None,None,Lava/Pregel
856,INDU_PAK,INDU,Indus,PAK,Pakistan,135,138,61,135,138,61,135,135,Inter-dominion agreement between the government of India and the government of Pakistan on the canal water dispute between East and West Punjab,5/4/1948,"India, Pakistan",4,Electronic,54 UNTS 545,,New Delhi,Asia,South Asia,Indus,Indus,1,Also called the “Simla Agreement”,N,"3, 5",2,5,Water Quantity,N,N,0,,"India was to reduce flow from upper Indus basin rivers progressively, to allow Pakistan to “develop areas where water is scarce and which were under-developed in relation to Parts of West Punjab.”",N,,,N,,N,,-1,,Y,4,approach the problem in a practical spirit,N,,N,,N,,1,,N,,N,,N,,N,,None,,,N,4,3,0,,N,,N,,N,,N,,,N,,N,,N,,0,,N,,N,,Y,6,N,,N,,N,,N,,N,,N,,N,,N,None,Unclear,Indus
851,INDU_IND,INDU,Indus,IND,India,135,138,61,135,138,61,135,135,Inter-dominion agreement between the government of India and the government of Pakistan on the canal water dispute between East and West Punjab,5/4/1948,"India, Pakistan",4,Electronic,54 UNTS 545,,New Delhi,Asia,South Asia,Indus,Indus,1,Also called the “Simla Agreement”,N,"3, 5",2,5,Water Quantity,N,N,0,,"India was to reduce flow from upper Indus basin rivers progressively, to allow Pakistan to “develop areas where water is scarce and which were under-developed in relation to Parts of West Punjab.”",N,,,N,,N,,-1,,Y,4,approach the problem in a practical spirit,N,,N,,N,,1,,N,,N,,N,,N,,None,,,N,4,3,0,,N,,N,,N,,N,,,N,,N,,N,,0,,N,,N,,Y,6,N,,N,,N,,N,,N,,N,,N,,N,None,Unclear,Indus
2495,LKTK_KEN,LKTK,Lake Turkana,KEN,Kenya,134,137,457,43,44,457,134,43,"Exchange of Notes Constituting an Agreement between the Government of the United Kingdom of Great Britain and Northern Ireland and the Government of Ethiopia Amending the Description of the Kenya-Ethiopia Boundary. Addis Ababa, 29 September, 1947",9/29/1947,"U.K., Ethiopia",5,Paper,UNLS 116,,Addis Ababa,Africa,Western Europe,Frontier or shared waters,"Jude-Shibeli, Lake Turkana",1,,Y,3,1,5,0,N,N,-1,,,,,,N.A.,,N.A.,,-1,,N.A.,,,Y,3,N.A.,,N.A.,,0,,N.A.,,N.A.,,Y,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,Lake Turkana
2471,JUBA_KEN,JUBA,Juba-Shibeli,KEN,Kenya,134,137,457,43,44,457,134,43,"Exchange of Notes Constituting an Agreement between the Government of the United Kingdom of Great Britain and Northern Ireland and the Government of Ethiopia Amending the Description of the Kenya-Ethiopia Boundary. Addis Ababa, 29 September, 1947",9/29/1947,"U.K., Ethiopia",5,Paper,UNLS 116,,Addis Ababa,Africa,Western Europe,Frontier or shared waters,"Jude-Shibeli, Lake Turkana",1,,Y,3,1,5,0,N,N,-1,,,,,,N.A.,,N.A.,,-1,,N.A.,,,Y,3,N.A.,,N.A.,,0,,N.A.,,N.A.,,Y,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,Juba-Shibeli
952,LKTK_ETH,LKTK,Lake Turkana,ETH,Ethiopia,134,137,457,43,44,457,134,43,"Exchange of Notes Constituting an Agreement between the Government of the United Kingdom of Great Britain and Northern Ireland and the Government of Ethiopia Amending the Description of the Kenya-Ethiopia Boundary. Addis Ababa, 29 September, 1947",9/29/1947,"U.K., Ethiopia",5,Paper,UNLS 116,,Addis Ababa,Africa,Sub-Saharan Africa,Frontier or shared waters,"Jude-Shibeli, Lake Turkana",1,,Y,3,1,5,0,N,N,-1,,,,,,N.A.,,N.A.,,-1,,N.A.,,,Y,3,N.A.,,N.A.,,0,,N.A.,,N.A.,,Y,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,Lake Turkana
884,JUBA_ETH,JUBA,Juba-Shibeli,ETH,Ethiopia,134,137,457,43,44,457,134,43,"Exchange of Notes Constituting an Agreement between the Government of the United Kingdom of Great Britain and Northern Ireland and the Government of Ethiopia Amending the Description of the Kenya-Ethiopia Boundary. Addis Ababa, 29 September, 1947",9/29/1947,"U.K., Ethiopia",5,Paper,UNLS 116,,Addis Ababa,Africa,Sub-Saharan Africa,Frontier or shared waters,"Jude-Shibeli, Lake Turkana",1,,Y,3,1,5,0,N,N,-1,,,,,,N.A.,,N.A.,,-1,,N.A.,,,Y,3,N.A.,,N.A.,,0,,N.A.,,N.A.,,Y,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,Juba-Shibeli
1424,PSVK_UKN,PSVK,Pasvik,UKN,Unknown,133,136,,133,136,,0,133,Regulations for the regulation of Lake Inari in connexion with the use of the Niskakoski Dam signed at Moscow,4/24/1947,N.A.,4,Missing,,,Moscow,Europe,,Lake Inari,Pasvik,,,N.A.,0,0,0,0,N.A.,N.A.,-1,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,Pasvik
2568,RHON_CHE,RHON,Rhone,CHE,Switzerland,132,135,60,132,135,60,132,132,"Treaty of peace with Italy, signed at Paris",2/10/1947,"Italy, Great Britain, Soviet Union, USA, France, China, Australia, Belgium, Byelorussian Soviet Socialist Republic, Brazil, Canada, Czechoslovakia, Ethiopia, Greece, India, Netherlands, New Zealand, Poland, Ukrainian Soviet Socialist Republic, South Africa, Yugoslavia, Federal People's Republic of",4,Electronic,,,Paris,Europe,Former Soviet Union,Lake of Mont Cenis,Rhone,2,Naturally the “threat of force” is the enforcement here because  Italy’s involvement in World War II ended with this treaty.,Y,3,1,5,Hydro-power/Hydro-electricity,N,N,0,,Use of hydropower from district of Mont Cenis,Y,9,,N,,N,,-1,,N,,N,Y,13,N,,N,,1,,N,,Y,11,Y,,Y,,Political Concessions,7,Italy was to hand over archives regarding territory ceded in 1860;  Railway concessions; others. (art. 7),Y,0,,0,,N,,N,,N,,N,,,N,,N,,N,,0,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,Y,Force / Threat of Fo,None,Rhone
1652,RHON_FRA,RHON,Rhone,FRA,France,132,135,60,132,135,60,132,132,"Treaty of peace with Italy, signed at Paris",2/10/1947,"Italy, Great Britain, Soviet Union, USA, France, China, Australia, Belgium, Byelorussian Soviet Socialist Republic, Brazil, Canada, Czechoslovakia, Ethiopia, Greece, India, Netherlands, New Zealand, Poland, Ukrainian Soviet Socialist Republic, South Africa, Yugoslavia, Federal People's Republic of",4,Electronic,,,Paris,Europe,Western Europe,Lake of Mont Cenis,Rhone,2,Naturally the “threat of force” is the enforcement here because  Italy’s involvement in World War II ended with this treaty.,Y,3,1,5,Hydro-power/Hydro-electricity,N,N,0,,Use of hydropower from district of Mont Cenis,Y,9,,N,,N,,-1,,N,,N,Y,13,N,,N,,1,,N,,Y,11,Y,,Y,,Political Concessions,7,Italy was to hand over archives regarding territory ceded in 1860;  Railway concessions; others. (art. 7),Y,0,,0,,N,,N,,N,,N,,,N,,N,,N,,0,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,Y,Force / Threat of Fo,None,Rhone
2554,PSVK_RUS,PSVK,Pasvik,RUS,Russia,131,134,59,131,134,,0,131,Treaty between the USSR and Finland on the transfer to the territory of the Soviet Union of part of the state territory of Finland in the region of the Janiskoski Hydroelectric Power Station and the Niskakoski Control Dam,2/3/1947,"Finland, Soviet Union",3,Partial text,,Territorial issues,Helsinki,Europe,Former Soviet Union,Paatsjoki,Pasvik,1,,N.A.,0,0,5,Hydro-power/Hydro-electricity,N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,Land,,Finland cedes 176 square kilometers near the Jäniskoski hydropower station and the Niskakoski control dam,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,Pasvik
1410,PSVK_FIN,PSVK,Pasvik,FIN,Finland,131,134,59,131,134,,0,131,Treaty between the USSR and Finland on the transfer to the territory of the Soviet Union of part of the state territory of Finland in the region of the Janiskoski Hydroelectric Power Station and the Niskakoski Control Dam,2/3/1947,"Finland, Soviet Union",3,Partial text,,Territorial issues,Helsinki,Europe,Western Europe,Paatsjoki,Pasvik,1,,N.A.,0,0,5,Hydro-power/Hydro-electricity,N.A.,N.A.,0,,,,,,N.A.,,N.A.,,-1,,N.A.,,,N.A.,,N.A.,,N.A.,,0,,N.A.,,N.A.,,N.A.,,N.A.,,Land,,Finland cedes 176 square kilometers near the Jäniskoski hydropower station and the Niskakoski control dam,N.A.,-1,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,,N.A.,,N.A.,,N.A.,,-1,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,,N.A.,N.A.,N.A.,Pasvik
1035,LPTA_URY,LPTA,La Plata,URY,Uruguay,130,133,58,130,133,58,130,130,Agreement concerning the utilization of the rapids of the Uruguay River in the Salto Grande area,12/30/1946,"Argentina, Uruguay",4,Electronic,UNLS 160,,Montevideo,South America,South America,Uruguay,La Plata,1,,N,1,3,5,Hydro-power/Hydro-electricity,Y,N,"1.5, 1.11","1, 3",,Y,,,Y,3,N,,-1,,N,,N,N,,N,,N,,4,5,Y,,Y,3,N,,N,,None,,Costs of hydropower systems will be equally shared,N,0,,0,,Y,4,Y,4,N,,Y,2,,Y,"Protocol, 2",Y,Protocol 2,Y,"Protocol, 4","1, 2, 3",3,Y,"2, 4",N,,N,,N,,N,,N,,N,,N,,N,,N,,Y,Council,None,La Plata
